,distance,passenger_count,year,hour,day,fare_amountRF,fare_amountLR,fare_amountDT
772,0.091695698,1,2011,7,2,16.37038134,21.4182245,16.65
773,0.006623873,1,2011,7,2,4.290915037,4.930189063,4.153521127
774,0.010210031,1,2011,7,2,5.062798232,5.625233506,5.071830986
775,0.026767146,1,2011,7,2,9.097015484,8.834219558,8.669741697
776,0.0244944,1,2011,7,2,8.376443505,8.393731546,8.669741697
777,0.013615899,1,2011,7,2,5.805212264,6.285335529,5.68989899
778,0.025092865,1,2011,7,2,8.331844939,8.509722058,8.669741697
779,0.009137363,1,2011,7,2,4.965745829,5.417336365,5.2025
780,0.023557594,1,2011,7,2,8.060485238,8.212166403,8.669741697
782,0.025195965,1,2011,7,2,8.397552423,8.529704124,8.669741697
783,0.013642787,1,2011,7,2,5.805212264,6.290546807,5.68989899
784,0.00645986,1,2011,7,2,4.236468713,4.898401166,4.153521127
785,0.021933942,1,2011,7,2,7.139139433,7.897481352,7.147826087
786,0.031399926,1,2011,7,2,9.737005674,9.732113143,9
787,0.04892581,1,2011,7,2,11.94790337,13.12885931,12.29285714
788,0.00553056,1,2011,7,2,4.226243448,4.718290662,4.153521127
789,0.019203768,1,2011,7,2,6.594211806,7.368337729,6.548979592
790,0.008408078,1,2011,7,2,4.449770282,5.275991381,4.415384615
791,0.058482299,1,2011,7,2,13.20843041,14.98103227,14.26388889
792,0.025314124,1,2011,7,2,8.397552423,8.552604981,8.669741697
793,0.01134577,1,2011,7,2,5.208383999,5.845354765,5.071830986
794,0.027400421,1,2011,7,2,9.301589081,8.956956539,9.109548872
795,0.016882627,1,2011,7,2,6.302176754,6.918470167,6.153333333
796,0.017448595,1,2011,7,2,6.305906262,7.028162206,6.153333333
797,0.009972181,1,2011,7,2,4.989711493,5.579135124,5.071830986
798,0.013420733,1,2011,7,2,5.713637536,6.247509736,5.68989899
799,0.011284224,1,2011,7,2,5.208383999,5.833426357,5.071830986
800,0.010466463,1,2011,7,2,5.074251476,5.674933488,5.071830986
801,0.015092699,1,2011,7,2,6.051876316,6.571558663,5.68989899
802,0.022440036,1,2011,7,2,7.18771458,7.99556888,7.871428571
803,0.08145892,1,2011,7,2,16.37038134,19.4342028,16.65
804,0.017271867,1,2011,7,2,6.265335077,6.993910011,6.153333333
805,0.009926015,1,2011,7,2,4.989711493,5.570187617,5.071830986
806,0.039298096,1,2011,7,2,10.78574133,11.26288211,10.78058252
807,0.028036895,1,2011,7,2,9.254965208,9.080313683,9.109548872
808,0.012639866,1,2011,7,2,5.580299442,6.096167568,5.68989899
809,0.027958495,1,2011,7,2,9.254965208,9.065118737,9.109548872
810,0.062748237,1,2011,7,2,13.96601543,15.80782691,14.26388889
811,0.027877207,1,2011,7,2,9.163218293,9.049363927,9.109548872
812,0.024541395,1,2011,7,2,8.376443505,8.402839927,8.669741697
813,0.024964204,1,2011,7,2,8.352100287,8.484785907,8.669741697
814,0.022022427,1,2011,7,2,7.195997494,7.914630887,7.147826087
815,0.035762591,1,2011,7,2,9.805544498,10.57765491,9.749484536
816,0.027342965,1,2009,3,0,8.612301572,8.317860962,9.109548872
817,0.002469105,1,2010,18,4,5.051247137,3.898223853,5.674074074
818,0.015141837,1,2010,18,4,6.259274521,6.354365499,6.153429603
819,0.038554619,1,2010,18,4,11.51390157,10.89206958,11.72413793
820,0.016687804,1,2010,18,4,6.732017858,6.653994154,6.988161209
821,0.022948911,1,2010,18,4,7.851518127,7.867478722,7.871428571
822,0.029838159,1,2010,18,4,9.360067409,9.202705423,9.04368932
823,0.052397429,1,2010,18,4,12.69151705,13.57498777,12.07954545
824,0.044630257,1,2010,18,4,12.2796796,12.06960802,12.39781421
825,0.014724193,1,2010,18,4,6.128420595,6.273420531,6.153429603
826,0.08346543,1,2010,18,4,15.28933206,19.59637377,15.74822335
827,0.054701886,1,2010,18,4,13.81711304,14.02162182,15.12368421
828,0.025485317,1,2010,18,4,8.48105223,8.359067456,8.669741697
829,0.001516221,1,2010,18,4,5.293183072,3.713542306,5.674074074
830,0.020998204,1,2010,18,4,7.867479187,7.489406249,7.762983425
831,0.058050679,1,2010,18,4,14.42747219,14.67066173,15.12368421
832,0.006635763,1,2010,18,4,4.805569709,4.70577681,4.572989691
833,0.015383791,1,2010,18,4,6.289719441,6.401259314,6.153429603
834,0.024089441,1,2010,18,4,8.545750113,8.088528544,8.669741697
835,0.051296144,1,2010,18,4,12.52279139,13.36154439,12.07954545
836,0.012476496,1,2010,18,4,5.864500344,5.837787367,6.153429603
837,0.007056029,1,2010,18,4,4.861518739,4.787229833,4.572989691
838,0.02077652,1,2010,18,4,7.867479187,7.446440931,7.762983425
839,0.056800405,1,2010,18,4,14.51992274,14.42834221,15.12368421
840,0.025591737,1,2010,18,4,8.48105223,8.379693214,8.669741697
841,0.019331688,1,2010,18,4,7.408771166,7.166413573,7.762983425
842,0.007355247,1,2010,18,4,4.847778856,4.845222269,4.572989691
843,0.020427198,1,2010,18,4,7.86256793,7.37873779,7.762983425
844,0.016854056,1,2010,18,4,6.732017858,6.686215965,6.988161209
845,0.041862209,1,2010,18,4,12.06412049,11.53312401,12.39781421
846,0.026142506,1,2010,18,4,8.543104273,8.486439474,8.669741697
847,0.126421294,1,2010,18,4,15.28933206,27.92178362,15.74822335
848,0.020929586,1,2010,18,4,7.867479187,7.476107204,7.762983425
849,0.004813404,1,2010,18,4,4.760466316,4.352579664,4.572989691
850,0.011849764,1,2010,18,4,5.790870399,5.716318463,5.659753086
851,0.007405082,1,2010,18,4,4.847778856,4.85488088,4.572989691
852,0.004047546,1,2010,18,4,4.676759631,4.204146298,4.572989691
853,0.024725685,1,2010,18,4,8.425718902,8.21184093,8.669741697
854,0.034468479,1,2010,18,4,10.67848184,10.10012212,11.2008134
855,0.0154384,1,2010,18,4,6.289719441,6.411843348,6.153429603
856,0.011923062,1,2010,18,4,5.784158866,5.73052467,5.659753086
857,0.007748773,1,2010,18,4,4.886983566,4.921492783,4.572989691
858,0.004062764,1,2010,18,4,4.676759631,4.207095849,4.572989691
859,0.013833463,1,2010,18,4,6.066831911,6.100785351,6.153429603
861,0.042565275,1,2010,18,4,12.15987056,11.66938749,12.39781421
862,0.009605991,1,2010,18,4,5.489705372,5.281445931,5.114457831
863,0.016097014,1,2010,18,4,6.625818561,6.53949123,6.988161209
864,0.033021359,1,2010,18,4,10.27295714,9.819651356,11.2008134
865,0.013617641,1,2010,18,4,6.066831911,6.058956331,6.153429603
866,0.039627285,1,2010,18,4,11.37839847,11.09996635,11.72413793
867,0.013329554,1,2010,18,4,5.965878066,6.003121174,6.153429603
868,0.017204369,1,2010,18,4,6.79438868,6.75411119,6.988161209
869,0.010006444,1,2010,18,4,5.509699406,5.359058978,5.659753086
870,0.030779176,1,2010,18,4,9.465049589,9.385086837,9.04368932
871,0.073311207,1,2010,18,4,15.09509377,17.62835233,15.74822335
872,0.011155752,1,2010,18,4,5.702159202,5.581809833,5.659753086
873,0.021684038,1,2010,18,4,7.787370164,7.622329885,7.762983425
874,0.026077403,1,2010,18,4,8.48105223,8.473821502,8.669741697
875,0.017266043,1,2010,18,4,6.79438868,6.766064492,6.988161209
876,0.018872116,1,2010,18,4,7.311295676,7.077342404,7.762983425
877,0.066431512,1,2010,18,4,15.5065449,16.29497724,15.74822335
878,0.013011274,1,2010,18,4,5.947350503,5.941434332,6.153429603
879,0.042312652,1,2010,18,4,12.06412049,11.62042576,12.39781421
880,0.01330987,1,2010,18,4,5.965878066,5.999306261,6.153429603
881,0.096055436,1,2010,18,4,15.28933206,22.03648204,15.74822335
882,0.025840717,1,2010,18,4,8.48105223,8.427948741,8.669741697
883,0.01885804,1,2010,18,4,7.311295676,7.074614263,7.762983425
884,0.016537551,1,2010,18,4,6.732017858,6.624873177,6.988161209
885,0.03164248,1,2010,18,4,10.08836546,9.552406403,11.2008134
886,0.039392633,1,2010,18,4,11.47934013,11.05448779,11.72413793
887,0.010066139,1,2010,18,4,5.632815348,5.370628682,5.659753086
888,0.01226452,1,2010,18,4,5.800138286,5.796703642,5.659753086
889,0.046299586,1,2010,18,4,12.34981363,12.39314589,12.07954545
890,0.032515111,1,2010,18,4,10.19920401,9.721533756,11.2008134
891,0.043958704,1,2010,18,4,12.00296065,11.93945219,12.39781421
892,0.024201,1,2010,18,4,8.545750113,8.110150007,8.669741697
893,0.037768327,1,2010,18,4,10.91219983,10.73967591,11.2008134
894,0.011205227,1,2010,18,4,5.702159202,5.591398776,5.659753086
895,0.020300141,1,2010,18,4,7.814306579,7.354112427,7.762983425
896,0.045395341,1,2010,18,4,12.22999377,12.2178914,12.39781421
897,0.009602924,1,2010,18,4,5.489705372,5.280851392,5.114457831
898,0.012145462,1,2010,18,4,5.784158866,5.773628709,5.659753086
899,0.002510804,1,2010,18,4,5.051247137,3.906305579,5.674074074
900,0.032613339,1,2010,18,4,10.27295714,9.740571713,11.2008134
901,0.00893938,1,2010,18,4,5.214093658,5.15224796,5.114457831
902,0.011618349,1,2010,18,4,5.790870399,5.671467203,5.659753086
903,0.027198415,1,2010,18,4,8.830237543,8.691088453,9.04368932
904,0.006348075,1,2010,18,4,4.805569709,4.650019065,4.572989691
905,0.010313353,1,2010,18,4,5.648524987,5.418541989,5.659753086
906,0.006876566,1,2010,18,4,4.805569709,4.752447456,4.572989691
907,0.030180778,1,2010,18,4,9.465049589,9.26910941,9.04368932
908,0.015413941,1,2010,18,4,6.289719441,6.407102706,6.153429603
909,0.039041322,1,2010,18,4,11.51390157,10.98639913,11.72413793
910,0.01161123,1,2010,18,4,5.790870399,5.670087609,5.659753086
911,0.055725621,1,2010,18,4,13.58875461,14.22003514,15.12368421
912,0.008480815,1,2010,18,4,5.054441864,5.063372104,5.114457831
913,0.001402724,1,2010,18,4,5.651380989,3.691545128,5.674074074
914,0.012793751,1,2010,18,4,5.947350503,5.8992756,6.153429603
915,0.025076262,1,2010,18,4,8.425718902,8.279787334,8.669741697
916,0.044433497,1,2010,18,4,12.2796796,12.03147326,12.39781421
917,0.016444145,1,2010,18,4,6.732017858,6.606769736,6.988161209
918,0.034966488,1,2010,18,4,10.71977424,10.19664286,11.2008134
919,0.0153654,1,2010,18,4,6.289719441,6.39769495,6.153429603
920,0.101170457,1,2010,18,4,15.28933206,23.02784022,15.74822335
921,0.047511981,1,2010,18,4,12.33060524,12.62812396,12.07954545
922,0.038247378,1,2010,18,4,11.21289265,10.83252234,11.2008134
923,0.009759757,1,2010,18,4,5.473301238,5.311247782,5.114457831
924,0.016164126,1,2010,18,4,6.625818561,6.552498526,6.988161209
925,0.016512506,1,2010,18,4,6.732017858,6.620019056,6.988161209
926,0.04216651,1,2010,18,4,12.06412049,11.59210151,12.39781421
927,0.031474846,1,2010,18,4,10.08836546,9.519916809,11.2008134
928,0.022607268,1,2010,18,4,7.809494859,7.801263843,7.871428571
929,0.01024273,1,2010,18,4,5.68243269,5.404854329,5.659753086
930,0.008786455,1,2010,18,4,5.217088617,5.122609104,5.114457831
931,0.022515412,1,2010,18,4,7.809494859,7.783461031,7.871428571
932,0.013107037,1,2010,18,4,5.947350503,5.959994585,6.153429603
933,0.103777214,1,2010,18,4,15.28933206,23.53306399,15.74822335
934,0.050569917,1,2010,18,4,12.46949546,13.22079194,12.07954545
935,0.009265431,1,2010,18,4,5.331910876,5.215440974,5.114457831
936,0.028372242,1,2010,18,4,9.171514787,8.918591424,9.04368932
937,0.06042008,1,2010,18,4,15.04273983,15.12988287,15.74822335
938,0.026409131,1,2010,18,4,8.581676399,8.538114766,8.669741697
939,0.026175758,1,2010,18,4,8.543104273,8.492884141,8.669741697
940,0.024073518,1,2010,18,4,8.545750113,8.0854423,8.669741697
941,0.021150414,1,2010,18,4,7.867479187,7.518906473,7.762983425
942,0.036015906,1,2011,0,5,9.610278344,10.46240796,9.749484536
944,0.0099818,1,2014,6,2,5.462975536,6.511158043,5.083333333
945,0.017589701,1,2014,6,2,7.410930516,7.985668917,7.021276596
946,0.029285244,1,2014,6,2,10.78508524,10.25241866,10.8619403
947,0.024859427,1,2011,20,2,8.338696336,8.628022469,8.669741697
948,0.049119383,1,2011,20,2,12.85821594,13.32992003,13.3512
949,0.008411411,1,2011,20,2,5.024408122,5.440181219,5.114457831
950,0.022845166,1,2011,20,2,7.65375266,8.237632178,7.871428571
951,0.014162562,1,2011,20,2,6.216143852,6.554829595,6.153429603
952,0.025677808,1,2010,2,5,8.495267862,8.169663258,8.669741697
953,0.025345981,1,2010,2,5,8.495267862,8.105350859,8.669741697
954,0.011510156,1,2010,2,5,5.111010995,5.423786556,5.071830986
955,0.081322789,1,2010,2,5,15.73106512,18.95439053,16.65
956,0.017017159,1,2010,2,5,6.242602947,6.491115886,6.153333333
957,0.071565328,1,2010,2,5,15.62407334,17.06326644,16.65
958,0.013834765,1,2010,2,5,5.514468305,5.874326225,5.68989899
959,0.066609073,1,2010,2,5,14.49271868,16.1026793,14.26388889
960,0.043548851,1,2010,2,5,10.86020684,11.6333059,10.78058252
961,0.023120504,1,2010,2,5,7.380663165,7.674024319,7.871428571
962,0.028401297,1,2010,2,5,9.391168732,8.697511209,9.109548872
963,0.024265934,1,2010,2,5,8.374104534,7.896023691,8.669741697
964,0.003992315,1,2010,2,5,4.189681917,3.966730438,4.153521127
965,0.01075423,1,2010,2,5,5.11506305,5.277278175,5.071830986
966,0.030494417,1,2010,2,5,9.469349719,9.103185401,9.109548872
967,0.046751232,1,2010,2,5,12.72155174,12.2539692,12.07954545
968,0.079934843,1,2010,2,5,15.73106512,18.68538832,16.65
969,0.042286016,1,2010,2,5,11.02953083,11.38855179,10.78058252
970,0.009064537,1,2010,2,5,5.000528505,4.949793462,5.2025
971,0.1653004,1,2010,2,5,15.73106512,35.23035279,16.65
972,0.093943872,1,2010,2,5,15.73106512,21.40052189,16.65
973,0.031440169,1,2010,2,5,9.851339603,9.286484516,11.44210526
974,0.013727931,1,2010,2,5,5.514468305,5.853620536,5.68989899
975,0.044347897,1,2010,2,5,10.6752554,11.78817148,10.78058252
977,0.019399151,1,2010,2,5,6.264098295,6.952777351,6.548979592
978,0.058694072,1,2010,2,5,14.02385422,14.56864833,14.26388889
979,0.014688406,1,2010,2,5,5.676666842,6.0397732,5.68989899
980,0.024333337,1,2010,2,5,8.336421406,7.909087257,8.669741697
982,0.061609294,1,2010,2,5,14.46587585,15.1336566,14.26388889
983,0.022690553,1,2010,2,5,7.390979865,7.590694095,7.871428571
984,0.05813024,1,2010,2,5,12.75623157,14.45937023,12.76428571
985,0.009591482,1,2010,2,5,5.175618292,5.05192241,5.2025
986,0.015867152,1,2010,2,5,6.495561031,6.268229567,6.153333333
987,0.041495253,1,2010,2,5,11.01101459,11.2352916,10.78058252
988,0.068465519,1,2010,2,5,15.0098203,16.46248283,14.26388889
989,0.01580214,1,2010,2,5,6.489067125,6.255629346,6.153333333
990,0.024993173,1,2010,2,5,8.449815726,8.036972084,8.669741697
991,0.053076918,1,2010,2,5,12.0761893,13.47997019,12.07954545
992,0.012658492,1,2010,2,5,5.446417712,5.64634913,5.68989899
993,0.035999226,1,2010,2,5,9.451443072,10.17008948,9.749484536
994,0.104976202,1,2010,2,5,15.73106512,23.53873213,16.65
995,0.005497586,1,2010,2,5,4.306875594,4.25847162,4.153521127
996,0.01036934,1,2010,2,5,5.131872847,5.202681377,5.071830986
997,0.063311959,1,2010,2,5,14.43104367,15.46365544,14.26388889
998,0.036992006,1,2010,2,5,9.551622982,10.36250324,9.749484536
999,0.032947078,1,2010,2,5,9.32753926,9.578543218,8.462962963
1000,0.019029707,1,2010,2,5,6.30472536,6.881174154,6.548979592
1001,0.033152826,1,2010,2,5,9.32753926,9.618419771,8.462962963
1002,0.088268911,1,2010,2,5,15.73106512,20.30064006,16.65
1003,0.023087286,1,2010,2,5,7.380663165,7.66758614,7.871428571
1004,0.029629239,1,2010,2,5,9.310207672,8.935502561,9.109548872
1005,0.019698622,1,2010,2,5,6.286714484,7.010818634,6.548979592
1006,0.012303732,1,2010,2,5,5.625883965,5.577592064,5.071830986
1007,0.023126229,1,2010,2,5,7.380663165,7.675133821,7.871428571
1008,0.039823768,1,2010,2,5,10.95804909,10.91133599,10.78058252
1009,0.057761298,1,2010,2,5,12.71235351,14.38786441,12.76428571
1010,0.007594662,1,2010,2,5,4.772803281,4.664912473,4.153521127
1011,0.081204549,1,2010,2,5,15.73106512,18.93147405,16.65
1012,0.018307707,1,2010,2,5,6.28001127,6.741241051,6.153333333
1013,0.021408583,1,2010,2,5,6.87019452,7.342231553,7.147826087
1014,0.025330615,1,2010,2,5,8.495267862,8.102372847,8.669741697
1015,0.047799992,1,2010,2,5,11.79914275,12.45723268,12.07954545
1016,0.175103139,1,2010,2,5,15.73106512,37.13025213,16.65
1017,0.231020762,1,2010,2,5,15.73106512,47.96782093,16.65
1018,0.028844405,1,2010,2,5,9.300733949,8.783391363,9.109548872
1019,0.009072451,1,2010,2,5,5.157050244,4.951327394,5.2025
1020,0.004363605,1,2010,2,5,4.250533433,4.038691272,4.153521127
1021,0.042387331,1,2010,2,5,11.05242652,11.40818797,10.78058252
1022,0.0394652,1,2010,2,5,10.19756106,10.84184067,10.78058252
1023,0.058845957,1,2010,2,5,14.33656689,14.59808558,14.26388889
1024,0.0128593,1,2010,2,5,5.477022627,5.685268288,5.68989899
1025,0.016298645,1,2010,2,5,6.275656832,6.35185852,6.153333333
1026,0.035709561,1,2010,2,5,9.451443072,10.1139487,9.749484536
1027,0.065872219,1,2010,2,5,14.49271868,15.95986736,14.26388889
1028,0.013604622,1,2010,2,5,5.514468305,5.829721484,5.68989899
1029,0.068402165,1,2010,2,5,15.0098203,16.45020412,14.26388889
1030,0.008924987,1,2010,2,5,7.305873191,4.922746841,5.2025
1031,0.021354827,1,2010,2,5,6.87019452,7.331812876,7.147826087
1032,0.03154451,1,2015,22,3,11.11443966,11.18039803,10.94396552
1033,0.005682759,1,2015,22,3,5.263351401,6.168051574,4.774456522
1034,0.010259989,1,2015,22,3,6.042743698,7.055178806,6.190625
1035,0.048487957,1,2015,22,3,14.37722785,14.46426025,14.64
1036,0.018005101,1,2015,22,3,7.591975214,8.556283036,7.51
1037,0.015522469,1,2013,11,4,8.188971284,7.282813802,7.697115385
1038,0.020359595,1,2013,11,4,9.280231217,8.220312219,9.454545455
1039,0.047475576,1,2014,8,6,14.29376498,13.70139673,14.91414141
1040,0.012160003,1,2014,8,6,6.418375403,6.856775469,6.72007722
1041,0.011444649,1,2013,16,2,6.722083826,6.606233968,6.72007722
1042,0.010725323,1,2011,0,6,5.188253981,5.535334533,5.071830986
1043,0.015046077,1,2014,23,1,7.185031742,7.731973061,7.697115385
1044,0.031444119,1,2014,23,1,10.91083596,10.91012862,10.94396552
1045,0.012342571,1,2014,23,1,6.271146083,7.207998129,6.190625
1046,0.008116208,1,2014,23,1,5.571289501,6.38887347,5.671428571
1047,0.032604772,1,2014,23,1,11.07916123,11.13507833,10.94396552
1048,0.027105147,1,2014,23,1,10.30661256,10.06917894,9.878378378
1049,0.006356212,1,2014,23,1,5.085092719,6.047763159,5.28030303
1050,0.055546378,1,2014,23,1,15.26586225,15.58146248,16.42857143
1051,0.006081754,1,2014,23,1,5.044463336,5.994569711,5.28030303
1052,0.195447935,1,2014,23,1,15.85053412,42.69621916,16.47619048
1053,0.031596594,1,2014,23,1,10.91083596,10.93968022,10.94396552
1054,0.109778935,1,2014,23,1,15.85053412,26.09244331,16.47619048
1055,0.042923845,1,2014,23,1,13.64588146,13.13505018,13.525
1056,0.008563066,1,2014,23,1,5.593906483,6.475480506,5.671428571
1057,0.014587345,1,2014,23,1,7.172336962,7.643064716,7.697115385
1058,0.034919737,1,2014,23,1,11.97624238,11.58374904,10.94396552
1059,0.02020083,1,2014,23,1,8.845111562,8.731031754,8.568965517
1060,0.032971996,1,2014,23,1,11.07916123,11.20625129,10.94396552
1061,0.036075989,1,2014,23,1,12.1464697,11.8078458,11.53846154
1062,0.065616906,1,2014,23,1,15.69089108,17.53326303,16.47619048
1063,0.021854476,1,2014,23,1,8.908761752,9.05153009,8.568965517
1064,0.064082381,1,2014,23,1,15.57771972,17.23585184,16.47619048
1065,0.078126108,1,2014,23,1,15.85053412,19.95771031,16.47619048
1066,0.087468731,1,2014,23,1,15.85053412,21.76843314,16.47619048
1067,0.007569234,1,2014,23,1,5.492263001,6.282862844,5.28030303
1068,0.027489719,1,2014,23,1,10.23541691,10.14371407,9.878378378
1069,0.023450348,1,2014,23,1,9.407781028,9.360831078,9.488826816
1070,0.015315407,1,2014,23,1,7.185031742,7.78417282,7.697115385
1071,0.014356856,1,2014,23,1,7.256867284,7.59839289,7.697115385
1072,0.139113163,1,2014,23,1,15.85053412,31.77780154,16.47619048
1073,0.00586614,1,2014,23,1,5.138809574,5.952780894,4.774456522
1074,0.014243593,1,2014,23,1,7.179605239,7.576441182,7.697115385
1075,0.040922982,1,2014,23,1,13.49800073,12.74725666,13.525
1076,0.077163469,1,2014,23,1,15.85053412,19.77113832,16.47619048
1077,0.02904304,1,2014,23,1,10.61142142,10.44476799,9.878378378
1078,0.014457112,1,2014,23,1,7.146607073,7.617823924,7.697115385
1079,0.041779036,1,2014,23,1,13.66293457,12.91317116,13.525
1080,0.120887377,1,2014,23,1,15.85053412,28.24540511,16.47619048
1081,0.016571301,1,2014,23,1,7.267101473,8.027581517,7.51
1082,0.074517371,1,2014,23,1,15.65619727,19.25828986,16.47619048
1083,0.030090218,1,2014,23,1,10.74309824,10.6477249,10.94396552
1084,0.082124596,1,2014,23,1,15.85053412,20.73266982,16.47619048
1085,0.009442541,1,2014,23,1,5.574215967,6.64593421,5.085365854
1086,0.046418008,1,2014,23,1,13.68964988,13.81226479,12.64285714
1087,0.010635276,1,2014,23,1,5.897947741,6.877101913,6.190625
1088,0.091569061,1,2014,23,1,15.85053412,22.56313104,16.47619048
1089,0.079342464,1,2014,23,1,15.85053412,20.1934561,16.47619048
1090,0.041426119,1,2014,23,1,13.49800073,12.84477126,13.525
1091,0.088429752,1,2014,23,1,15.85053412,21.95469174,16.47619048
1092,0.022955085,1,2014,23,1,9.424316501,9.264842602,9.488826816
1093,0.008311081,1,2014,23,1,5.587507261,6.426642519,5.671428571
1094,0.105204006,1,2014,23,1,15.85053412,25.20576206,16.47619048
1095,0.035313235,1,2014,23,1,11.69110985,11.66001416,11.53846154
1096,0.021721262,1,2014,23,1,8.908761752,9.02571148,8.568965517
1097,0.008473999,1,2014,23,1,5.599670164,6.458218133,5.671428571
1098,0.007397312,1,2014,23,1,5.348437044,6.249542139,5.28030303
1099,0.013956992,1,2014,23,1,6.44222538,7.520894059,6.987096774
1100,0.065096036,1,2014,23,1,15.50610847,17.4323115,16.47619048
1101,0.090812371,1,2014,23,1,15.85053412,22.41647459,16.47619048
1102,0.035462758,1,2014,23,1,11.8953024,11.68899368,11.53846154
1103,0.066099638,1,2014,23,1,15.81649494,17.62682266,16.47619048
1104,0.023577815,1,2014,23,1,9.441207164,9.385535711,9.488826816
1105,0.014463187,1,2014,23,1,7.146607073,7.619001233,7.697115385
1106,0.024929382,1,2014,23,1,9.711500111,9.647487192,9.488826816
1107,0.022196558,1,2014,23,1,8.917999563,9.117830012,9.488826816
1108,0.07394597,1,2014,23,1,15.65619727,19.14754475,16.47619048
1109,0.006747203,1,2014,23,1,5.13981592,6.123542372,5.28030303
1110,0.017089813,1,2014,23,1,7.448452459,8.12807599,7.51
1111,0.005732837,1,2014,23,1,4.98021901,5.926945066,4.774456522
1112,0.008262313,1,2014,23,1,5.571289501,6.417190645,5.671428571
1113,0.006433772,1,2014,23,1,5.085092719,6.062795438,5.28030303
1114,0.013519151,1,2014,23,1,6.578335971,7.436034815,6.987096774
1115,0.186192269,1,2014,23,1,15.85053412,40.90234955,16.47619048
1116,0.025660829,1,2014,23,1,9.851117145,9.78925113,9.488826816
1117,0.039754693,1,2014,23,1,12.99081545,12.52082698,13.525
1118,0.07923632,1,2014,23,1,15.85053412,20.17288406,16.47619048
1119,0.100976286,1,2014,23,1,15.85053412,24.38637445,16.47619048
1120,0.034035305,1,2014,23,1,11.07866433,11.4123345,10.94396552
1121,0.032109513,1,2014,23,1,11.09716412,11.03909065,10.94396552
1122,0.074727395,1,2014,23,1,15.65619727,19.29899516,16.47619048
1123,0.058347938,1,2014,23,1,14.89202837,16.12444154,15.61764706
1124,0.063288207,1,2014,23,1,15.42433808,17.0819305,16.47619048
1125,0.055970646,1,2014,23,1,14.99215624,15.66369117,15.61764706
1126,0.028970399,1,2011,13,1,9.644572485,9.362147582,9.977868852
1127,0.014616703,1,2011,13,1,6.318025564,6.580213018,6.153429603
1128,0.040755349,1,2011,13,1,12.16482492,11.64622543,11.72413793
1129,0.012219701,1,2013,20,2,6.289004371,6.806770358,6.190625
1130,0.010087152,1,2013,20,2,5.863335793,6.393454259,6.190625
1131,0.038695201,1,2009,8,2,11.48678417,10.53012079,11.72413793
1132,0.04731449,1,2012,22,5,12.36564867,13.24323439,13.3512
1133,0.039105547,1,2012,22,5,11.57843069,11.65223369,11.72413793
1134,0.020378375,1,2012,22,5,7.600908121,8.022662159,7.762983425
1135,0.02634219,1,2012,22,5,8.630358872,9.178527664,8.708988764
1136,0.015854908,1,2015,8,4,8.525003702,7.937996417,8.5
1137,0.022947484,1,2015,8,4,9.814991321,9.312630738,9.667716535
1138,0.011035631,1,2015,8,4,6.224293306,7.003957387,6.72007722
1139,0.095717935,1,2015,8,4,16.18829973,23.41649852,17.45454545
1140,0.113295454,1,2015,8,4,16.18829973,26.82325219,17.45454545
1141,0.047094536,1,2015,8,4,15.29760963,13.99264617,14.91414141
1142,0.019151414,1,2013,11,1,9.524953056,8.062431411,9.454545455
1143,0.125248942,1,2013,11,1,16.68757525,28.62552384,15.74822335
1144,0.020823517,1,2014,0,1,8.114753498,8.562369995,7.904761905
1145,0.055788951,1,2014,0,1,14.62108079,15.33912979,13.75
1146,0.049252386,1,2014,0,1,14.04779431,14.07225771,14.91414141
1147,0.048789399,1,2010,20,4,12.53816101,12.90086475,12.07954545
1148,0.028805636,1,2010,20,4,8.920146446,9.02774951,9.04368932
1149,0.005407097,1,2010,20,4,4.720034725,4.492805754,4.572989691
1150,0.040262082,1,2010,20,4,11.8051243,11.24815899,11.72413793
1151,0.019889492,1,2012,0,3,6.716978634,7.701997446,6.548979592
1152,0.067881373,1,2012,0,3,15.02460319,17.00345348,14.26388889
1153,0.016237215,1,2011,7,5,6.221461301,6.717100418,6.153333333
1154,0.01663853,1,2011,10,2,6.854287549,6.908901932,6.988161209
1155,0.011833175,1,2011,10,2,5.829386806,5.977561089,5.659753086
1156,0.010271486,1,2011,10,2,5.747930251,5.674885163,5.659753086
1157,0.047021803,1,2011,10,2,13.0577081,12.79757874,13.3512
1158,0.087437614,1,2011,10,2,16.07319726,20.63069285,15.74822335
1159,0.043322554,1,2011,10,2,12.69993099,12.08061571,12.39781421
1160,0.025712062,1,2009,5,6,8.317548369,7.874369967,8.669741697
1161,0.063214305,1,2009,5,6,13.7614137,15.14279649,14.26388889
1162,0.013181996,1,2014,22,2,6.567947337,7.332682624,6.987096774
1163,0.098911606,1,2014,22,2,15.71972482,23.94820533,16.47619048
1164,0.093900902,1,2014,22,2,15.71972482,22.97706511,16.47619048
1165,0.027410858,1,2014,22,2,10.40195202,10.09042265,9.878378378
1166,0.008730768,1,2014,22,2,5.593906483,6.469976184,5.671428571
1167,0.026732485,1,2014,22,2,10.06632616,9.958945102,9.488826816
1168,0.014559735,1,2012,19,1,6.654847089,6.958899955,6.312941176
1169,0.03083852,1,2012,19,1,9.800481912,10.1139418,9.634782609
1170,0.212000951,1,2010,16,2,15.93362821,44.53393674,15.74822335
1171,0.012482929,1,2010,16,2,5.973829665,5.8647274,6.153429603
